甲	0.00867877
丱	0.00743557
镸	0.00729977
{横日}	0.00718899
僉	0.00712290
末	0.00707332
瓦	0.00702554
隶	0.00699198
{向框}	0.00682739
豸	0.00630571
風	0.00623809
鹿	0.00622117
乌	0.00615467
{鸟上}	0.00538385
{襄上}	0.00484209
丌	0.00472490
魚	0.00463707
{姬右}	0.00443160
龸	0.00402901
鳥	0.00397056
{亞下}	0.00345984
{贏框}	0.00342460
髟	0.00316696
{龍右}	0.00297608
{鼠下}	0.00267905
{華中}	0.00265017
飛	0.00226027
曰	0.00180591
{奐上}	0.00166227
{反彐}	0.00132638
鬥	0.00118926
{鳥上}	0.00117497
齒	0.00106024
{鹿上}	0.00104229
烏	0.00068821
{雋下}	0.00051034
{穀框}	0.00049190
{黽中}	0.00045205
鹵	0.00029448
{龠上}	0.00020415
巜	0.00015342
孑	0.00005389
乜	0.00004190
{鬯中}	0.00000386
{弬右}	0.00000029
戸	0.00000029
{亜下}	0.00000012
冎	0.00000012
〇	0.00000004
{互中}	0.00000000
{亞中}	0.00000000
{僉上}	0.00000000
{卯左}	0.00000000
{烏上}	0.00000000
{虍上}	0.00000000
{馬上}	0.00000000
{鬼左}	0.00000000
{齊右}	0.00000000
⻍	0.00000000
〣	0.00000000
叀	0.00000000
甶	0.00000000
